USAF,WBAN,YR--MODAHRMN,DIR,SPD,GUS,CLG,SKC,L,M,H,VSB,MW,MW,MW,MW,AW,AW,AW,AW,W,TEMP,DEWP,SLP,ALT,STP,MAX,MIN,PCP01,PCP06,PCP24,PCPXX,SD
744860,94789,2015110109,230,11,***,90,***,*,*,*,10,**,**,**,**,**,**,**,**,*,60,49,1013.8,29.94,1013,***,***,0,*****,*****,*****,**
744860,94789,2015110110,230,11,***,***,OVC,*,*,*,10,**,**,**,**,**,**,**,**,*,60,49,1013.8,*****,1012.8,***,***,*****,*****,*****,*****,**
744860,94789,2015110110,230,14,***,55,***,*,*,*,10,**,**,**,**,**,**,**,**,*,62,50,1013.6,29.93,1012.7,***,***,0,*****,*****,*****,**
744860,94789,2015110111,240,9,***,80,***,*,*,*,10,**,**,**,**,**,**,**,**,*,62,50,1012.9,29.91,1012,***,***,0,*****,*****,*****,**
744860,94789,2015110112,240,13,***,49,***,*,*,*,10,**,**,**,**,**,**,**,**,*,63,50,1012.3,29.9,1011.7,63,57,0,*****,*****,*****,**
744860,94789,2015110113,240,13,***,***,OVC,*,*,*,10,**,**,**,**,**,**,**,**,*,63,50,1012.3,*****,1011.4,63,52,*****,*****,*****,*****,**
744860,94789,2015110113,240,10,***,722,***,*,*,*,10,**,**,**,**,**,**,**,**,*,63,52,1011.5,29.87,1010.7,***,***,0,*****,*****,*****,**
744860,94789,2015110114,230,13,***,34,***,*,*,*,10,**,**,**,**,**,**,**,**,*,63,52,1011.8,29.88,1011,***,***,0,*****,*****,*****,**
744860,94789,2015110115,240,14,***,75,***,*,*,*,10,**,**,**,**,**,**,**,**,*,63,53,1012.1,29.89,1011.4,***,***,0,*****,*****,*****,**
744860,94789,2015110116,240,14,***,***,BKN,*,*,*,10,**,**,**,**,**,**,**,**,*,63,53,1012.1,*****,1011.1,***,***,*****,*****,*****,*****,**
744860,94789,2015110116,240,13,***,75,***,*,*,*,10,**,**,**,**,**,**,**,**,*,61,53,1012.4,29.9,1011.7,***,***,0,*****,*****,*****,**
744860,94789,2015110117,230,11,***,250,***,*,*,*,10,**,**,**,**,**,**,**,**,*,60,53,1013.1,29.92,1012.4,***,***,0,*****,*****,*****,**
744860,94789,2015110118,230,13,***,250,***,*,*,*,10,**,**,**,**,**,**,**,**,*,60,53,1013.9,29.94,1013,64,60,0,*****,*****,*****,**
744860,94789,2015110119,230,13,***,***,BKN,*,*,*,10,**,**,**,**,**,**,**,**,*,60,53,1013.9,*****,1012.8,64,54,*****,*****,*****,*****,**
744860,94789,2015110119,220,9,***,250,***,*,*,*,10,**,**,**,**,**,**,**,**,*,59,53,1014.4,29.96,1013.7,***,***,0,*****,*****,*****,**
744860,94789,2015110120,230,9,***,250,***,*,*,*,10,**,**,**,**,**,**,**,**,*,59,54,1015,29.98,1014.4,***,***,0,*****,*****,*****,**
744860,94789,2015110121,240,13,***,250,***,*,*,*,10,**,**,**,**,**,**,**,**,*,59,54,1015.5,29.99,1014.7,***,***,0,*****,*****,*****,**
744860,94789,2015110122,240,13,***,***,BKN,*,*,*,10,**,**,**,**,**,**,**,**,*,59,54,1015.5,*****,1014.4,***,***,*****,*****,*****,*****,**
744860,94789,2015110122,240,11,***,250,***,*,*,*,10,**,**,**,**,**,**,**,**,*,58,53,1015.8,30,1015.1,***,***,0,*****,*****,*****,**
744860,94789,2015110123,270,10,***,250,***,*,*,*,10,**,**,**,**,**,**,**,**,*,58,53,1016.2,30.01,1015.4,64,54,0,*****,*****,*****,**
744860,94789,2015110123,***,***,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,****,****,******,*****,******,64,***,*****,*****,0,*****,0
744860,94789,2015110200,260,7,***,250,***,*,*,*,10,**,**,**,**,**,**,**,**,*,59,49,1016,30.01,1015.4,60,58,0,*****,*****,*****,**
744860,94789,2015110201,260,7,***,***,BKN,*,*,*,10,**,**,**,**,**,**,**,**,*,59,49,1016,*****,1015.1,60,54,*****,*****,*****,*****,**
744860,94789,2015110201,320,3,***,250,***,*,*,*,10,**,**,**,**,**,**,**,**,*,57,48,1016.3,30.01,1015.4,***,***,0,*****,*****,*****,**
744860,94789,2015110202,220,6,***,250,***,*,*,*,10,**,**,**,**,**,**,**,**,*,54,48,1016.4,30.02,1015.8,***,***,0,*****,*****,*****,**
744860,94789,2015110203,260,6,***,250,***,*,*,*,10,**,**,**,**,**,**,**,**,*,54,49,1016.8,30.03,1016.1,***,***,0,*****,*****,*****,**
744860,94789,2015110204,260,6,***,***,BKN,*,*,*,10,**,**,**,**,**,**,**,**,*,54,49,1016.8,*****,1015.8,***,***,*****,*****,*****,*****,**
744860,94789,2015110204,250,5,***,250,***,*,*,*,10,**,**,**,**,**,**,**,**,*,53,49,1017.2,30.04,1016.4,***,***,0,*****,*****,*****,**
744860,94789,2015110205,***,0,***,250,***,*,*,*,10,**,**,**,**,**,**,**,**,*,54,49,1017.7,30.06,1017.1,***,***,0,*****,*****,*****,**
744860,94789,2015110206,***,0,***,250,***,*,*,*,10,**,**,**,**,**,**,**,**,*,54,49,1018.4,30.08,1017.8,59,51,0,*****,*****,*****,**
744860,94789,2015110207,***,0,***,***,BKN,*,*,*,10,**,**,**,**,**,**,**,**,*,54,49,1018.4,*****,1017.5,64,51,*****,*****,*****,*****,**
744860,94789,2015110207,320,5,***,250,***,*,*,*,10,**,**,**,**,**,**,**,**,*,57,48,1018.9,30.09,1018.1,***,***,0,*****,*****,*****,**
744860,94789,2015110208,990,5,***,250,***,*,*,*,10,**,**,**,**,**,**,**,**,*,61,47,1018.8,30.09,1018.1,***,***,0,*****,*****,*****,**
744860,94789,2015110209,300,7,***,250,***,*,*,*,10,**,**,**,**,**,**,**,**,*,62,42,1019.2,30.1,1018.5,***,***,0,*****,*****,*****,**
744860,94789,2015110210,300,7,***,***,BKN,*,*,*,10,**,**,**,**,**,**,**,**,*,62,42,1019.2,*****,1018.2,***,***,*****,*****,*****,*****,**
744860,94789,2015110210,310,3,***,250,***,*,*,*,10,**,**,**,**,**,**,**,**,*,63,40,1019.6,30.11,1018.8,***,***,0,*****,*****,*****,**
744860,94789,2015110211,300,6,***,250,***,*,*,*,10,**,**,**,**,**,**,**,**,*,64,41,1018.7,30.08,1017.8,***,***,0,*****,*****,*****,**
744860,94789,2015110212,220,5,***,250,***,*,*,*,10,**,**,**,**,**,**,**,**,*,65,42,1018.3,30.07,1017.4,65,52,0,*****,*****,*****,**
744860,94789,2015110213,220,5,***,***,BKN,*,*,*,10,**,**,**,**,**,**,**,**,*,65,42,1018.3,*****,1017.2,65,52,*****,*****,*****,*****,**
744860,94789,2015110213,240,7,***,250,***,*,*,*,10,**,**,**,**,**,**,**,**,*,64,43,1018.3,30.07,1017.4,***,***,0,*****,*****,*****,**
744860,94789,2015110214,250,6,***,250,***,*,*,*,10,**,**,**,**,**,**,**,**,*,63,45,1018.4,30.08,1017.8,***,***,0,*****,*****,*****,**
744860,94789,2015110215,230,7,***,250,***,*,*,*,10,**,**,**,**,**,**,**,**,*,61,46,1018.5,30.08,1017.8,***,***,0,*****,*****,*****,**
744860,94789,2015110216,230,7,***,***,BKN,*,*,*,10,**,**,**,**,**,**,**,**,*,61,46,1018.5,*****,1017.5,***,***,*****,*****,*****,*****,**
744860,94789,2015110216,210,3,***,250,***,*,*,*,10,**,**,**,**,**,**,**,**,*,58,46,1018.6,30.08,1017.8,***,***,0,*****,*****,*****,**
744860,94789,2015110217,200,5,***,250,***,*,*,*,10,**,**,**,**,**,**,**,**,*,57,47,1019.4,30.1,1018.5,***,***,0,*****,*****,*****,**
744860,94789,2015110218,210,6,***,250,***,*,*,*,10,**,**,**,**,**,**,**,**,*,56,48,1020.1,30.13,1019.5,65,55,0,*****,*****,*****,**
744860,94789,2015110219,210,6,***,***,BKN,*,*,*,10,**,**,**,**,**,**,**,**,*,56,48,1020.1,*****,1019.2,65,51,*****,*****,*****,*****,**
744860,94789,2015110219,210,5,***,250,***,*,*,*,10,**,**,**,**,**,**,**,**,*,54,48,1020.2,30.13,1019.5,***,***,0,*****,*****,*****,**
744860,94789,2015110220,240,6,***,250,***,*,*,*,10,**,**,**,**,**,**,**,**,*,55,48,1020.4,30.13,1019.5,***,***,0,*****,*****,*****,**
744860,94789,2015110221,240,5,***,250,***,*,*,*,10,**,**,**,**,**,**,**,**,*,54,48,1020.6,30.14,1019.8,***,***,0,*****,*****,*****,**
744860,94789,2015110222,240,5,***,***,BKN,*,*,*,10,**,**,**,**,**,**,**,**,*,54,48,1020.6,*****,1019.5,***,***,*****,*****,*****,*****,**
744860,94789,2015110222,260,6,***,250,***,*,*,*,10,**,**,**,**,**,**,**,**,*,53,47,1020.5,30.14,1019.8,***,***,0,*****,*****,*****,**
744860,94789,2015110223,270,5,***,250,***,*,*,*,10,**,**,**,**,**,**,**,**,*,55,47,1020.4,30.14,1019.8,65,51,0,*****,*****,*****,**
744860,94789,2015110223,***,***,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,****,****,******,*****,******,65,***,*****,*****,0,*****,0
744860,94789,2015110300,***,0,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,52,46,1020.2,30.13,1019.5,57,51,0,*****,*****,*****,**
744860,94789,2015110301,***,0,***,***,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,52,46,1020.2,*****,1019.2,59,51,*****,*****,*****,*****,**
744860,94789,2015110301,190,3,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,49,45,1020.2,30.13,1019.5,***,***,0,*****,*****,*****,**
744860,94789,2015110302,***,0,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,48,44,1020.4,30.14,1019.8,***,***,0,*****,*****,*****,**
744860,94789,2015110303,***,0,***,722,SCT,*,*,*,9.1,**,**,**,**,**,**,**,**,*,48,45,1020.8,30.15,1020.1,***,***,0,*****,*****,*****,**
744860,94789,2015110304,***,0,***,***,SCT,*,*,*,8.8,**,**,**,**,**,**,**,**,*,48,45,1020.8,*****,1019.9,***,***,*****,*****,*****,*****,**
744860,94789,2015110304,***,0,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,46,43,1021.3,30.16,1020.5,***,***,0,*****,*****,*****,**
744860,94789,2015110305,340,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,48,44,1021.7,30.17,1020.8,***,***,0,*****,*****,*****,**
744860,94789,2015110306,360,3,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,50,46,1022.4,30.2,1021.8,52,45,0,*****,*****,*****,**
744860,94789,2015110307,360,3,***,***,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,50,46,1022.4,*****,1021.5,65,45,*****,*****,*****,*****,**
744860,94789,2015110307,***,0,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,54,50,1022.9,30.21,1022.2,***,***,0,*****,*****,*****,**
744860,94789,2015110308,210,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,56,49,1022.7,30.2,1021.8,***,***,0,*****,*****,*****,**
744860,94789,2015110309,250,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,61,46,1022.9,30.21,1022.2,***,***,0,*****,*****,*****,**
744860,94789,2015110310,250,5,***,***,***,*,*,*,10,**,**,**,**,**,**,**,**,*,61,46,1022.9,*****,1021.9,***,***,*****,*****,*****,*****,**
744860,94789,2015110310,220,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,65,45,1022.7,30.2,1021.8,***,***,0,*****,*****,*****,**
744860,94789,2015110311,230,7,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,68,43,1022.3,30.19,1021.5,***,***,0,*****,*****,*****,**
744860,94789,2015110312,220,11,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,68,46,1021.6,30.17,1020.8,69,50,0,*****,*****,*****,**
744860,94789,2015110313,220,11,***,***,***,*,*,*,10,**,**,**,**,**,**,**,**,*,68,46,1021.6,*****,1020.5,69,50,*****,*****,*****,*****,**
744860,94789,2015110313,190,9,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,68,50,1021.3,30.16,1020.5,***,***,0,*****,*****,*****,**
744860,94789,2015110314,190,9,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,66,48,1021.6,30.17,1020.8,***,***,0,*****,*****,*****,**
744860,94789,2015110315,180,9,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,64,51,1021.7,30.17,1020.8,***,***,0,*****,*****,*****,**
744860,94789,2015110316,180,9,***,***,***,*,*,*,10,**,**,**,**,**,**,**,**,*,64,51,1021.7,*****,1020.5,***,***,*****,*****,*****,*****,**
744860,94789,2015110316,200,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,60,52,1022.3,30.19,1021.5,***,***,0,*****,*****,*****,**
744860,94789,2015110317,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,59,52,1022.8,30.21,1022.2,***,***,0,*****,*****,*****,**
744860,94789,2015110318,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,59,54,1023.3,30.22,1022.5,70,59,0,*****,*****,*****,**
744860,94789,2015110319,***,0,***,***,***,*,*,*,10,**,**,**,**,**,**,**,**,*,59,54,1023.3,*****,1022.2,70,45,*****,*****,*****,*****,**
744860,94789,2015110319,250,7,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,62,52,1023.6,30.23,1022.9,***,***,0,*****,*****,*****,**
744860,94789,2015110320,230,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,57,50,1024,30.24,1023.2,***,***,0,*****,*****,*****,**
744860,94789,2015110321,250,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,59,49,1024.3,30.25,1023.5,***,***,0,*****,*****,*****,**
744860,94789,2015110322,250,6,***,***,***,*,*,*,10,**,**,**,**,**,**,**,**,*,59,49,1024.3,*****,1023.2,***,***,*****,*****,*****,*****,**
744860,94789,2015110322,220,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,56,48,1024.3,30.25,1023.5,***,***,0,*****,*****,*****,**
744860,94789,2015110323,270,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,57,48,1024.6,30.26,1023.9,70,45,0,*****,*****,*****,**
744860,94789,2015110323,***,***,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,****,****,******,*****,******,70,***,*****,*****,0,*****,0
744860,94789,2015110400,240,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,54,47,1024.8,30.27,1024.2,62,53,0,*****,*****,*****,**
744860,94789,2015110401,240,3,***,***,***,*,*,*,10,**,**,**,**,**,**,**,**,*,54,47,1024.8,*****,1023.9,62,45,*****,*****,*****,*****,**
744860,94789,2015110401,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,53,48,1025.4,30.28,1024.5,***,***,0,*****,*****,*****,**
744860,94789,2015110402,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,50,45,1025.8,30.3,1025.2,***,***,0,*****,*****,*****,**
744860,94789,2015110403,40,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,51,46,1026.3,30.31,1025.6,***,***,0,*****,*****,*****,**
744860,94789,2015110404,40,3,***,***,***,*,*,*,10,**,**,**,**,**,**,**,**,*,51,46,1026.3,*****,1025.3,***,***,*****,*****,*****,*****,**
744860,94789,2015110404,330,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,52,47,1026.8,30.33,1026.2,***,***,0,*****,*****,*****,**
744860,94789,2015110405,30,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,55,47,1027.3,30.34,1026.6,***,***,0,*****,*****,*****,**
744860,94789,2015110406,350,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,54,47,1027.8,30.35,1026.9,56,50,0,*****,*****,*****,**
744860,94789,2015110407,350,5,***,***,***,*,*,*,10,**,**,**,**,**,**,**,**,*,54,47,1027.8,*****,1026.6,70,50,*****,*****,*****,*****,**
744860,94789,2015110407,30,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,59,51,1028.3,30.37,1027.6,***,***,0,*****,*****,*****,**
744860,94789,2015110408,70,9,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,64,48,1028.6,30.38,1027.9,***,***,0,*****,*****,*****,**
744860,94789,2015110409,100,13,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,67,46,1028.8,30.38,1027.9,***,***,0,*****,*****,*****,**
744860,94789,2015110410,100,13,***,***,***,*,*,*,10,**,**,**,**,**,**,**,**,*,67,46,1028.8,*****,1027.6,***,***,*****,*****,*****,*****,**
744860,94789,2015110410,100,13,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,67,48,1028.9,30.39,1028.3,***,***,0,*****,*****,*****,**
744860,94789,2015110411,90,11,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,68,48,1028.5,30.38,1027.9,***,***,0,*****,*****,*****,**
744860,94789,2015110412,110,15,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,69,47,1027.8,30.35,1026.9,69,54,0,*****,*****,*****,**
744860,94789,2015110413,110,15,***,***,***,*,*,*,10,**,**,**,**,**,**,**,**,*,69,47,1027.8,*****,1026.6,69,54,*****,*****,*****,*****,**
744860,94789,2015110413,120,13,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,68,46,1027.6,30.35,1026.9,***,***,0,*****,*****,*****,**
744860,94789,2015110414,110,10,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,66,47,1027.5,30.35,1026.9,***,***,0,*****,*****,*****,**
744860,94789,2015110415,110,11,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,65,50,1027.7,30.35,1026.9,***,***,0,*****,*****,*****,**
744860,94789,2015110416,110,11,***,***,***,*,*,*,10,**,**,**,**,**,**,**,**,*,65,50,1027.7,*****,1026.6,***,***,*****,*****,*****,*****,**
744860,94789,2015110416,100,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,61,50,1027.4,30.34,1026.6,***,***,0,*****,*****,*****,**
744860,94789,2015110417,110,7,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,60,52,1027.7,30.35,1026.9,***,***,0,*****,*****,*****,**
744860,94789,2015110418,100,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,57,52,1027.8,30.35,1026.9,69,57,0,*****,*****,*****,**
744860,94789,2015110419,100,3,***,***,***,*,*,*,10,**,**,**,**,**,**,**,**,*,57,52,1027.8,*****,1026.6,69,50,*****,*****,*****,*****,**
744860,94789,2015110419,80,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,58,54,1027.7,30.35,1026.9,***,***,0,*****,*****,*****,**
744860,94789,2015110420,70,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,55,52,1027.5,30.35,1026.9,***,***,0,*****,*****,*****,**
744860,94789,2015110421,***,0,***,722,CLR,*,*,*,9.1,**,**,**,**,**,**,**,**,*,56,53,1027.4,30.34,1026.6,***,***,0,*****,*****,*****,**
744860,94789,2015110422,***,0,***,***,***,*,*,*,8.8,**,**,**,**,**,**,**,**,*,56,53,1027.4,*****,1026.3,***,***,*****,*****,*****,*****,**
744860,94789,2015110422,***,0,***,722,CLR,*,*,*,9.1,**,**,**,**,**,**,**,**,*,56,53,1027.1,30.33,1026.2,***,***,0,*****,*****,*****,**
744860,94789,2015110423,50,5,***,722,SCT,*,*,*,6,**,**,**,**,10,**,**,**,*,52,50,******,30.33,1026.2,69,50,*****,*****,*****,*****,**
744860,94789,2015110423,50,5,***,722,SCT,*,*,*,6,**,**,**,**,10,**,**,**,*,53,50,1027.1,30.33,1026.2,69,50,0,*****,*****,*****,**
744860,94789,2015110423,***,***,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,****,****,******,*****,******,69,***,*****,*****,0,*****,0
744860,94789,2015110500,***,0,***,4,***,*,*,*,1.5,**,**,**,**,10,**,**,**,*,54,52,******,30.33,1026.2,***,***,*****,*****,*****,*****,**
744860,94789,2015110500,***,0,***,4,***,*,*,*,0.5,**,**,**,**,10,**,**,**,*,55,54,******,30.32,1025.9,***,***,*****,*****,*****,*****,**
744860,94789,2015110500,***,0,***,4,***,*,*,*,0.5,**,**,**,**,10,**,**,**,*,55,53,1026.7,30.32,1025.9,58,52,0,*****,*****,*****,**
744860,94789,2015110501,***,0,***,***,OVC,*,*,*,0.5,10,**,**,**,**,**,**,**,*,55,53,1026.7,*****,1025.6,58,50,*****,*****,*****,*****,**
744860,94789,2015110501,***,0,***,1,OBS,*,*,*,0.1,**,**,**,**,30,**,**,**,*,55,54,******,30.32,1025.9,***,***,*****,*****,*****,*****,**
744860,94789,2015110501,***,0,***,1,OBS,*,*,*,0,**,**,**,**,30,**,**,**,*,56,55,1026.6,30.32,1025.9,***,***,0,*****,*****,*****,**
744860,94789,2015110502,220,3,***,1,OBS,*,*,*,0,**,**,**,**,30,**,**,**,*,59,57,1026.3,30.31,1025.6,***,***,0,*****,*****,*****,**
744860,94789,2015110503,***,0,***,1,OBS,*,*,*,0,**,**,**,**,30,**,**,**,*,58,56,1026.1,30.3,1025.2,***,***,0,*****,*****,*****,**
744860,94789,2015110504,***,0,***,0,OBS,*,*,*,0,41,**,**,**,**,**,**,**,*,58,56,1026.1,*****,1024.9,***,***,*****,*****,*****,*****,**
744860,94789,2015110504,220,5,***,1,***,*,*,*,0,**,**,**,**,30,**,**,**,*,57,55,******,30.3,1025.2,***,***,*****,*****,*****,*****,**
744860,94789,2015110504,220,5,***,1,OBS,*,*,*,0,**,**,**,**,30,**,**,**,*,58,56,1026.1,30.3,1025.2,***,***,0,*****,*****,*****,**
744860,94789,2015110505,220,6,***,1,OBS,*,*,*,0,**,**,**,**,30,**,**,**,*,57,55,******,30.3,1025.2,***,***,*****,*****,*****,*****,**
744860,94789,2015110505,210,5,***,1,OBS,*,*,*,0,**,**,**,**,30,**,**,**,*,57,55,******,30.3,1025.2,***,***,*****,*****,*****,*****,**
744860,94789,2015110505,200,3,***,1,OBS,*,*,*,0,**,**,**,**,30,**,**,**,*,57,55,1026,30.3,1025.2,***,***,0,*****,*****,*****,**
744860,94789,2015110506,***,0,***,2,OBS,*,*,*,0.3,**,**,**,**,30,**,**,**,*,57,55,******,30.3,1025.2,***,***,*****,*****,*****,*****,**
744860,94789,2015110506,***,0,***,2,***,*,*,*,0.3,**,**,**,**,30,**,**,**,*,57,55,1026.2,30.31,1025.6,59,55,0,*****,*****,*****,**
744860,94789,2015110507,***,0,***,***,BKN,*,*,*,0.2,41,**,**,**,**,**,**,**,*,57,55,1026.2,*****,1025.3,69,52,*****,*****,*****,*****,**
744860,94789,2015110507,***,0,***,35,***,*,*,*,4,**,**,**,**,10,**,**,**,*,57,55,******,30.32,1025.9,***,***,*****,*****,*****,*****,**
744860,94789,2015110507,***,0,***,35,***,*,*,*,4,**,**,**,**,10,**,**,**,*,58,56,1026.6,30.32,1025.9,***,***,0,*****,*****,*****,**
744860,94789,2015110507,***,0,***,35,***,*,*,*,4,**,**,**,**,10,**,**,**,*,57,57,******,30.32,1025.9,***,***,*****,*****,*****,*****,**
744860,94789,2015110508,230,5,***,85,***,*,*,*,6,**,**,**,**,10,**,**,**,*,61,58,1026.2,30.31,1025.6,***,***,0,*****,*****,*****,**
744860,94789,2015110509,240,7,***,80,***,*,*,*,7,**,**,**,**,**,**,**,**,*,63,58,1026.2,30.31,1025.6,***,***,0,*****,*****,*****,**
744860,94789,2015110510,240,7,***,***,OVC,*,*,*,6.9,**,**,**,**,**,**,**,**,*,63,58,1026.2,*****,1025.3,***,***,*****,*****,*****,*****,**
744860,94789,2015110511,***,0,***,35,***,*,*,*,5,**,**,**,**,61,10,**,**,*,64,61,******,30.27,1024.2,***,***,*****,*****,*****,*****,**
744860,94789,2015110512,160,3,***,39,***,*,*,*,7,**,**,**,**,**,**,**,**,*,66,64,1024.1,30.24,1023.2,66,57,0.01,0.01,*****,*****,**
744860,94789,2015110513,160,3,***,***,BKN,*,*,*,6.9,**,**,**,**,**,**,**,**,*,66,64,1024.1,*****,1022.9,66,57,*****,0.01,*****,*****,**
744860,94789,2015110513,190,5,***,70,***,*,*,*,10,**,**,**,**,**,**,**,**,*,68,61,1023.4,30.22,1022.5,***,***,0,*****,*****,*****,**
744860,94789,2015110514,140,5,***,44,***,*,*,*,10,**,**,**,**,**,**,**,**,*,66,61,1023,30.21,1022.2,***,***,0,*****,*****,*****,**
744860,94789,2015110515,140,6,***,28,***,*,*,*,10,**,**,**,**,**,**,**,**,*,66,61,******,30.21,1022.2,***,***,*****,*****,*****,*****,**
744860,94789,2015110515,140,5,***,26,***,*,*,*,10,**,**,**,**,**,**,**,**,*,65,61,1022.5,30.2,1021.8,***,***,0,*****,*****,*****,**
744860,94789,2015110516,140,5,***,***,OVC,*,*,*,10,**,**,**,**,**,**,**,**,*,65,61,1022.5,*****,1021.5,***,***,*****,*****,*****,*****,**
744860,94789,2015110517,150,5,***,25,***,*,*,*,10,**,**,**,**,**,**,**,**,*,64,62,1022.2,30.19,1021.5,***,***,0,*****,*****,*****,**
744860,94789,2015110519,150,5,***,***,OVC,*,*,*,10,**,**,**,**,**,**,**,**,*,64,61,1022.2,*****,1021.2,69,55,*****,0,*****,*****,**
744860,94789,2015110519,180,6,***,28,***,*,*,*,10,**,**,**,**,**,**,**,**,*,64,61,******,30.18,1021.2,***,***,*****,*****,*****,*****,**
744860,94789,2015110519,180,7,***,28,***,*,*,*,10,**,**,**,**,**,**,**,**,*,64,60,1022,30.18,1021.2,***,***,0,*****,*****,*****,**
744860,94789,2015110520,180,3,***,26,***,*,*,*,10,**,**,**,**,**,**,**,**,*,64,61,1021.9,30.18,1021.2,***,***,0,*****,*****,*****,**
744860,94789,2015110521,150,5,***,12,***,*,*,*,10,**,**,**,**,**,**,**,**,*,64,61,******,30.19,1021.5,***,***,*****,*****,*****,*****,**
744860,94789,2015110521,180,5,***,7,***,*,*,*,10,**,**,**,**,**,**,**,**,*,64,61,******,30.19,1021.5,***,***,*****,*****,*****,*****,**
744860,94789,2015110521,180,3,***,7,***,*,*,*,10,**,**,**,**,**,**,**,**,*,64,60,1022,30.18,1021.2,***,***,0,*****,*****,*****,**
744860,94789,2015110522,180,3,***,***,OVC,*,*,*,10,**,**,**,**,**,**,**,**,*,64,60,1022,*****,1020.9,***,***,*****,*****,*****,*****,**
744860,94789,2015110522,180,5,***,5,***,*,*,*,10,**,**,**,**,**,**,**,**,*,63,61,1020.8,30.15,1020.1,***,***,0,*****,*****,*****,**
744860,94789,2015110523,200,6,***,8,***,*,*,*,10,**,**,**,**,**,**,**,**,*,64,61,1020.7,30.14,1019.8,69,53,0,*****,*****,*****,**
744860,94789,2015110523,***,***,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,****,****,******,*****,******,69,***,*****,*****,0.01,*****,0
744860,94789,2015110600,210,3,***,14,***,*,*,*,10,**,**,**,**,**,**,**,**,*,63,61,******,30.13,1019.5,***,***,*****,*****,*****,*****,**
744860,94789,2015110600,200,6,***,12,***,*,*,*,10,**,**,**,**,**,**,**,**,*,64,61,1020.4,30.13,1019.5,65,63,0,*****,*****,*****,**
744860,94789,2015110601,200,6,***,***,OVC,*,*,*,10,**,**,**,**,**,**,**,**,*,64,61,1020.4,*****,1019.2,65,55,*****,*****,*****,*****,**
